title,salary,location,employer,employer_rating,summary,search_city,search_role
Senior Data Scientist (F/M/X),,Berlin,icon group,,"5+ years of experience as a data scientist, statistician or similar.
You can tell the future given proper data.",Berlin,data scientist
Marketing Data Scientist,,Berlin,GoStudent GmbH,"4,6","Work within a cross-functional team including marketing analysts, product analysts, product managers and automation engineers to improve GoStudent marketing.",Berlin,data scientist
Data Analyst (M/F/D),,Berlin,Zalando,"3,1",Communicating clearly and building compelling data storytelling to support our management and functional teams taking data-based decisions and actions.,Berlin,data analyst
Business Analyst*,,Berlin,Digital Turbine,,"Designing data integration processes between systems (such as Salesforce, Oracle Finance, and Fyber’s proprietary product platforms) in conjunction with the…",Berlin,data analyst
Financial Analyst,,Berlin,Quantum Brains,,"Skills in data processing in Python (other languages are also considered, ex.
Collection of data, their processing and identification of trading opportunities…",Berlin,data analyst
"Analyst, Pricing",,Berlin,sennder,"3,5","Hands-on on data wrangling and analytics to use data as a key driver.
Experience in reporting, data visualization (Looker, Tableau, etc) and designing…",Berlin,data analyst
Game Data Analyst,,Berlin,Crazy Labs,,"Collect, analyze and interpret player behavior data.
Ability to communicate data results and related conclusions effectively to staff from multiple departments.",Berlin,data analyst
,,Berlin,wefox,"4,3","Be responsible for data accuracy and integrity, automate testing and data validation procedures.
Proven track record in data modelling and systems analysis – a…",Berlin,data analyst
Data Analyst (M/W/D),,Berlin,Sparkassen Finanzportal GmbH,,"Projekte zu Digital Analytics, Webtracking und Marketing Automation rund um den Internet-Auftritt von fast 400 Sparkassen und angrenzender Services initiieren,…",Berlin,data analyst
Sales Enablement Analyst,,Berlin,Verizon,"3,9","Thrives on data and providing key business insights based on analysing multiple sources.
Data and facts to guide decision making and enabling reps to execute…",Berlin,data analyst
Valuation Analyst (M/F/D),,Berlin,Linus Digital Finance AG,,"Complex data analyses and data preparation, including market data.
Collaboration in the valuation of residential/commercial or operator properties.",Berlin,data analyst
Aml Analyst With Spanish (M/F/D) At Solarisbank Ag,,Berlin,Solarisbank,"4,7","Our Banking-as-a-Service platform enables businesses to offer their own financial products.
You will actively support the AML team and help to set up the…",Berlin,data analyst
Data Analyst/Etl Specialist,,Berlin,"Keypoint Intelligence, LLC",,"This individual will primarily be tasked with managing various internal data sets, from the initial ETL workflows required to integrate the content into our…",Berlin,data analyst
Integrated Evidence Generation (Ieg) Data Analyst (M/F/D),,Berlin,Bayer,"4,1","Ability to design and execute research projects using large data.
Conduct quality control measures to ensure integrity of data and program design.",Berlin,data analyst
,,Berlin,Acronis,,"Manage Salesforce.com data feeds and other integrations.
Work with department head and subject matter experts to define project scope, structure, work plan and…",Berlin,data analyst
Supply Chain Analyst - Inbound (M/W/X),,Berlin,Grover,,"Developing new processes based on data (e.g. False booking correction, serial number correction).
Collecting and structuring order documents, delivery documents…",Berlin,data analyst
Data Analyst (M/F/D),,Berlin,RatePAY GmbH,"2,8","Du extrahierst und analysierst Daten aus verschiedenen Quellen, um Erkenntnisse zu gewinnen und sprichst proaktiv deine Empfehlungen für unsere Business Teams…",Berlin,data analyst
,,Berlin,Charité,"2,4",The BIH is also committed to establishing a comprehensive translational ecosystem as translational research area at Charité – one that places emphasis on a…,Berlin,data scientist
It Data Scientist (M/W/D),,Teltow,Evangelisches Diakonissenhaus,,"Im Fachbereich Zentrale IT in Teltow*.
Sehr interessantes und anspruchsvolles Tätigkeitsfeld in Vollzeit.
Technische und fachliche Analyse und Monitoring von…",Berlin,data scientist
Senior Data Scientist (F/M/X),,Berlin,icon group,,"5+ years of experience as a data scientist, statistician or similar.
You can tell the future given proper data.",Berlin,data scientist
Marketing Data Scientist,,Berlin,GoStudent GmbH,"4,6","Work within a cross-functional team including marketing analysts, product analysts, product managers and automation engineers to improve GoStudent marketing.",Berlin,data scientist
Data Scientist (M/W/D),,Berlin,Takeda Pharmaceutical,"3,7","Wir suchen ab sofort eine/n Data Scientist (m/w/d) an unserem Bürostandort in Berlin.
Als Data Scientist generieren Sie entscheidungs- und performancerelevante…",Berlin,data scientist
Data Scientist/Data Engineer - Ai & Analytics (M/F/D),,Berlin,TKI Automotive GmbH,"5,0","Analyze existing data and link various data sources to support decision making.
Practical experience in the field of data science or data engineering, or in the…",Berlin,data scientist
Data Scientist – Advanced Analytics (M/F/X),,Berlin,IBM,"3,9","Familiar with Data Engineering techniques to gathers, prepare, cleanse, and transforms client data for analysis and AI automation, including automating data…",Berlin,data scientist
Data Scientist Schwerpunkt Azure Plattform (W/M/D),,Berlin,Deutsche Bahn AG,"3,5","In der Einheit Data Intelligence bauen wir aktuell ein Team auf, das die Möglichkeiten des MS Azure Technologie Stacks für Fragestellungen im Data Science und…",Berlin,data scientist
"Applied Scientist, Search Customer Experience",,Berlin,Amazon Development Center DEU,"3,5",Ability to synthesize large amounts of complex data and to communicate high-level concepts effectively to internal and external stakeholders.,Berlin,data scientist
Data Engineer,,Berlin,Amazon Deutschland Servcs GmbH,"3,5","Demonstrated strength in data modeling, ETL development, and data warehousing.
Experience building/operating highly available, distributed systems of data…",Berlin,data scientist
