title,salary,location,employer,employer_rating,summary,search_city,search_role
Data Analyst,"£35,000 a year",Chester•Remote,Asset Resourcing,,"Ability to manipulate data using SQL.
Comfortable working with large data sets.
Highly proficient in Microsoft Excel.
Experience of working with Tableau.",Liverpool,data analyst
Data Protection Analyst,,Liverpool,Search Consultancy,3.4,"Support data protection training and awareness initiatives across the business.
Provide considered and practical advice to the business on data protection…",Liverpool,data analyst
Bi Analyst,"From £28,000 a year",Warrington WA3 6BA,Kleen - Tex Industries Ltd,,"Experience in large datasets; data manipulation; data modelling, analysing and visualising data.
Direct experience of working with an ERP system with skills in…",Liverpool,data analyst
Pricing & Data Analyst,,Cheshire,Amber Car Leasing,,"Analyse, manipulate and interpret the data to provide the best pricing.
A keen interest and knowledge of motor vehicles is preferred but not essential together…",Liverpool,data analyst
Business Analyst,,Liverpool,BDO,3.6,"Analyse available data to create suggestions on moving forward.
Gather data to enable understanding, analysis and documentation of business processes.",Liverpool,data analyst
Senior Business Analyst,"£38,552 - £40,861 a year",Birkenhead,HM Land Registry,3.7,"Experience of requirements elicitation and definition, including modelling techniques (business/process/data).
HMLR - Digital, Data and Technology.",Liverpool,data analyst
Finance Data Analyst,"£31,000 - £37,000 a year",Liverpool,Accountable Recruitment,,"Streamline current reporting processes and assist in data automation.
This role is assigned to their Liverpool office and is currently operating in a hybrid…",Liverpool,data analyst
Customer Insight Analyst,"£60,000 a year",Liverpool,ShortList,,You will be working with key stakeholders on challenges facing the business and provide quantitative analysis from multiple data sources.,Liverpool,data analyst
,,Haydock,Speedy Hire PLC,3.1,"As the Commercial Data Analyst, you will have a focus on commerciality and would be responsible for producing, interpret and analyse standard reports that…",Liverpool,data analyst
Specialist Business Intelligence Analyst,"£40,057 - £45,839 a year",St Helens WA10 3HG,St Helens and Knowsley Teaching Hospitals NHS...,4.0,"This will involve running data quality checks and producing new data quality reports.
This role will be responsible for managing data extraction, data provision…",Liverpool,data analyst
Business Analyst (Commercial),,Liverpool,Princes,3.8,"Sound understanding and management of associated business data.
Prepare test data and conduct thorough testing of processes.",Liverpool,data analyst
Business Intelligence Information Analyst,"£25,655 - £31,534 a year",Bolton BL4 0JR,Bolton NHS Foundation Trust,3.7,"To investigate and analyse highly complex data with multiple, sensitive outcomes.
To provide advice to individual project teams on collecting, reporting,…",Liverpool,data analyst
,"£32,306 - £39,027 a year",Wigan WN1 1XX,"Wrightington, Wigan and Leigh Teaching Hospitals...",,"Qlik or azure data factory would be an advantage.
Knowledge of health informatics and NHS data structures is desirable.",Liverpool,data analyst
Performance Analyst - Research And Analysis (Graduates Welco...,"£30,000 a year",United Kingdom,Youturn,,Experience preparing and presenting data evaluation and performance monitoring briefings and data to partners would also be an advantage.,Liverpool,data analyst
Data Scientist - Legaltech,,Liverpool•Remote,Robert Walters,3.6,"Experience working with complex datasets and generalized understanding of data architecture.
This will see you working within the wider Business & Data…",Liverpool,data scientist
Graduate Data Analyst/Scientist,"£21,000 - £26,000 a year",Chester•Remote,Agility Resourcing,,"Ability to investigate data, find trends, forecast performance and provide insightful recommendations.
Your day to day will consist of…….",Liverpool,data scientist
