title,salary,location,employer,employer_rating,summary,search_city,search_role
"Human Resource Business Partner (Technology, Engineering And...",,"Redwood City, CA",Poshmark,4.6,The ideal Human Resource Business Partner collaborates with leaders to provide customized and practical HR solutions to challenges across a range of HR…,San+Francisco,data scientist
Senior Machine Learning Engineer - Applications,,"San Francisco, CA",LiveRamp,,Senior Machine Learning Engineer - Applications LiveRamp is the leading data connectivity platform. We believe connected data has the power to change the…,San+Francisco,data scientist
"Senior Software Engineer, Applied Machine Learning",,"San Francisco, CA 94105 (Financial District/South Beach area)",SmartNews,,"Every day, SmartNews analyzes millions of URLs to deliver the top articles that matter in near-real time to millions of users around the world. Our News…",San+Francisco,data scientist
Director Machine Learning Infrastructure & Applied Research,,"Berkeley, CA 94710",Eluvio,,Eluvio uses a wide range of machine learning and deep learning techniques within its Content Fabric. This position offers an opportunity to lead the building…,San+Francisco,data scientist
"Senior Software Engineer, Natural Language Processing / Nlp",,"San Francisco, CA 94109 (Nob Hill area)+1 location",Recruiting From Scratch,,Our client helps organizations globally to build trust and speed into their business by matching the Speed of PrivacyOps to the Speed of Dev/BusinessOps.…,San+Francisco,data scientist
"Software Engineer, Machine Learning",,"San Francisco, CA 94105 (Financial District/South Beach area)",DoorDash,3.3,"Come help us build the world's most reliable on-demand, logistics engine for delivery! We're bringing on talented engineers to help us create and maintain a…",San+Francisco,data scientist
"Director Of Data Science, Machine Learning - Growth, Marketi...",,"San Francisco, CA 94105 (Financial District/South Beach area)",DoorDash,3.3,About the Team We are bringing on talented senior Data Scientists to help us develop and improve the models that power DoorDash's three-sided marketplace of…,San+Francisco,data scientist
Senior Business Intelligence Analyst - Finance Analytics,,"San Francisco, CA",Checkr,4.3,Develop data models from large data sets in Checkr's data warehouse to help automate reporting and drive adoption and effective use of BI within every team.,San+Francisco,data analyst
Middle-Back Office Business Analyst – Fund Accounting,,"San Francisco, CA",Converged Security Solutions,,"Proficient in data analytics and SQL.
Perform detailed data analysis and testing as necessary.
Minimum 5 years of experience on project teams in the financial…",San+Francisco,data analyst
Ea Senior Business Analyst,,"San Carlos, CA 94070•Remote",Oportun Inc,3.9,The Enterprise Applications Sr. Business Analyst will be responsible for the managing the scope of business requirements submitted to the enterprise…,San+Francisco,data analyst
Budget Analyst/Accountant,,"Walnut Creek, CA 94595",Golden Rain Foundation,,"Gather and provide specific data for the reserve studies performed by outside professionals.
Minimum 3 years of related experience.",San+Francisco,data analyst
