title,salary,location,employer,employer_rating,summary,search_city,search_role
Forecast And Scheduling Analyst,,"Austin, TX 78744 (Southeast area)•Remote",Ascension,3.6,"Maintain a database to manage associate information, performance trends and other related data.
Maintain and track operational budgets, analyzes data and…",Austin,data analyst
Data Informatics Analyst,,"Austin, TX",National Instruments,3.7,"Conduct appropriate data analysis to review and audit data elements.
Integrate data from multiple sources to produce requested or required data elements.",Austin,data analyst
,,"Austin, TX",Salesforce,4.3,"Build alliances with the central data, analytics, and data science teams at Tableau to facilitate the above outcomes.",Austin,data analyst
"Business Systems Analyst, Cloud Systems Plan To Pay",,"Austin, TX (Downtown area)+4 locations",Google,4.3,"5 years of experience gathering requirements and refining business processes.
5 years of experience driving vision, strategy and roadmap for enterprise systems…",Austin,data analyst
Data Analyst Ii,"$3,763 - $4,956 a month","Austin, TX 78728+1 location",Health & Human Services Comm,3.3,"Skill in attention to detail and self-editing to produce quality data and written reports.
Coordinates, plans, develops, and monitors research projects to…",Austin,data analyst
Business Intelligence Analyst,,"Austin, TX 78704 (South Lamar-South Congress area)",St Edwards University,3.5,"Works closely with campus offices and data stewards to create and maintain an authoritative data dictionary for the University.
Annual Leave & Paid Sick Leave.",Austin,data analyst
Health And Human Services Business Analyst,,"Austin, TX+5 locations",Deloitte,4.0,"Engage directly with client stakeholders to define business priorities and develop comprehensive requirements and functional design, including working with the…",Austin,data analyst
Interface Analyst,"$3,763 - $4,956 a month","Austin, TX 78756 (Brentwood area)",Dept of State Health Services,3.3,"Experience in conducting data research and analysis.
(5%) Promotes accomplishment of project and program goals through cooperative interaction and teamwork with…",Austin,data analyst
Sales Analyst,,"Austin, TX",Canva,,"Create tools to facilitate the analysis of transactional data.
Advanced Excel skills and capable of interpreting/manipulating data.",Austin,data analyst
Data Analyst Iii Transportation Planning Program Tpp,"$51,614 - $84,479 a year","Austin, TX 78704 (Travis Heights area)",Texas Department of Transportation,3.8,"Working with streaming data and unstructured data from multiple data sources.
Identifies and interprets data patterns and trends and assesses data quality.",Austin,data analyst
Operations Analyst (Remote),,"Austin, TX•Remote",Everly Health,2.4,"Proficient using SQL and statistical/database software to query and analyze data.
Provide recommendations and actionable insights based on data analysis and…",Austin,data analyst
,"$55,579 a year","Austin, TX 78701 (Downtown area)",Travis County,3.8,"Researches departmental data and recommends effective use of business information.
This is the second in a series of four business analyst-related job…",Austin,data analyst
Business Analyst,,"Austin, TX",Expedia Group,3.9,"You have an analytical mind, strong attention to detail, and ability to analyze large sets of customer data.
5+ years’ experience as an analyst (travel industry…",Austin,data analyst
Data Analyst,,"Austin, TX",ALLSTACKS,,"Integrate data from multiple sources into unified reports generating meaningful data.
Focused on mining large databases and analyzing complex data using various…",Austin,data analyst
,,"Austin, TX 78758 (North Burnet area)",CommUnityCare Health Centers,3.6, Interest in learning mapping software or working with data within the health care sector if not already proficient in this area.,Austin,data scientist
Data Scientist - Madden,,"Austin, TX",Electronic Arts,3.8,"2 or more years of experience in data science, analytics, or a related area in a consumer products-oriented industry.",Austin,data scientist
,,"Austin, TX+1 location",NVIDIA,4.2,"BS/ MS equivalent experience in CS, CE or related with a focus on machine learning / reinforcement learning.
Fluency in deep learning and its' best practices is…",Austin,data scientist
Data Scientist Ii,,"Austin, TX",Thermo Fisher Scientific,3.5,"The data scientist is a central role in the software team, supporting/enhancing internal applications and setting strategy.
Experience with Power BI desirable.",Austin,data scientist
Data Science Team Lead,,"Austin, TX 78701 (Downtown area)",LOCKHEED MARTIN CORPORATION,4.0,"Demonstrated experience leading data scientists and machine learning engineers, including mentoring of staff, setting and executing a vision for the team, and…",Austin,data scientist
Senior Data Scientist - Nationwide Opportunities,"$116,200 a year","Austin, TX+2 locations","Amazon Web Services, Inc.",3.5,Experience in an ML engineer or data scientist role building and deploying ML models or hands on experience developing deep learning models.,Austin,data scientist
Senior Data Scientist,,"Austin, TX+1 location",Bumble,4.2,"Collaborate with internal business stakeholders, data scientists and engineers in order to identify improvement opportunities from an AI perspective.",Austin,data scientist
Sr. Data Scientist - Blacklocus,,"Austin, TX 73301 (St Edwards area)",Home Depot / THD,3.7,"As a Sr. Data Scientist, you will serve as a lead on data science projects, collaborating with project/product managers, providing prioritization of tasks,…",Austin,data scientist
"Data Scientist Iii, Product Analytics",,"Austin, TX+2 locations",Expedia.com,3.9,"Possess extensive experience of big data architecture (streaming events, data lakes, analytics engines) and relational database models as it relates to…",Austin,data scientist
,,"Austin, TX 78736•Remote",Ascension,3.6,"Work with National leaders to define KPIs, coordinate procurement of data, design visualizations, and support integration of new analytic tools in operational…",Austin,data scientist
Staff Machine Learning Scientist - Visa Research,,"Austin, TX+1 location",Visa,3.9,The Staff ML Scientist will work with a team to conduct world-class research on data analytics and contribute to the long-term research agenda in large-scale…,Austin,data scientist
Data Scientist,,"Austin, TX",ANALYTOS,,"Designs and drives the creation of new standards and best practices in the use of statistical data modeling, big data and optimization tools.",Austin,data scientist
Data Scientist,,"Austin, TX",EasyPost,2.9,"O Contribute to existing internal and external machine learning-based products via researching new methodologies, creating new measurement/validation techniques…",Austin,data scientist
Machine Learning Operations Engineer,,"Austin, TX",sharethrough,4.7,"Generous group health insurance plan.
You’ll be using a very large database (petabytes of event data in Snowflake) that is clean, flexible, and fast.",Austin,data scientist
Applied Scientist,,"Austin, TX+2 locations",Amazon.com Services LLC,3.5,"The ideal candidate will have extensive experience in science and engineering work, analyzing large data sets, building end-to-end pipelines, designing and…",Austin,data scientist
Benefits Analyst,,"Austin, TX 78703 (Downtown area)",Whole Foods Market,3.7,"Analyzes data and reports findings and trends.
Engages in preliminary analysis of collected data and reports findings to senior TMS Team Members / Team Leaders.",Austin,data analyst
,"$5,785 - $9,783 a month","Austin, TX 78701 (Downtown area)",DEPARTMENT OF INFORMATION RESOURCES,4.5,"Five (5) years of experience in Information Technology (IT) business analysis.
Five (5) years of experience in the IT industry managing computer environments,…",Austin,data analyst
,,"Austin, TX",General Motors,4.0,"In-depth understanding of business analyst fundamentals.
In-depth understanding of business issues and data challenges of the organization and industry as a…",Austin,data analyst
Tactical Analyst,,"Austin, TX 78712 (University of Texas area)",University of Texas at Austin,4.2,"The analyst will be responsible for gathering information, analyzing, and developing refined data in order to more accurately uncover criminal activity or…",Austin,data analyst
,,"Austin, TX",Salesforce,4.3,"Build alliances with the central data, analytics, and data science teams at Tableau to facilitate the above outcomes.",Austin,data analyst
Agile Business Analyst,"$4,301 - $7,040 a month","Austin, TX 78723 (Windsor Park area)+2 locations•Remote",Health & Human Services Comm,3.3,"Participates on project teams in the delivery of IT solutions through the analysis and documentation of business processes, requirements and specifications.",Austin,data analyst
Data Analyst,,"Austin, TX",ALLSTACKS,,"Integrate data from multiple sources into unified reports generating meaningful data.
Focused on mining large databases and analyzing complex data using various…",Austin,data analyst
Analyst For Strategic Compensation (Data Analyst Iii),"$4,301 - $5,671 a month","Austin, TX 78701 (Downtown area)",TEXAS EDUCATION AGENCY,3.7,"This analyst prepares concise, comprehensive technical reports to present and interpret data, identify alternatives, and make and justify recommendations on…",Austin,data analyst
"Analyst, Investment Data Management",,"Austin, TX",Dimensional Fund Advisors,3.6,Assist in data architecture for distribution of investment data to internal clients and help define and build data structures for exposure of data to end…,Austin,data analyst
Quantitative Business Analyst,,"Austin, TX+1 location",Apple,4.2,"At least 2-4 yrs experience working as a data/business analyst, auditor/investigator, or related analytic role.
Competent with SQL and Python.",Austin,data analyst
Business Intelligence Analyst,,"Austin, TX 78704 (South Lamar-South Congress area)",St Edwards University,3.5,"Works closely with campus offices and data stewards to create and maintain an authoritative data dictionary for the University.
Annual Leave & Paid Sick Leave.",Austin,data analyst
Technical Data Quality Analyst,,"Austin, TX+1 location",Apple,4.2,"Coordinating with teams to design standards for master data management • Running data queries to identify coding issues and data exceptions, as well as cleaning…",Austin,data analyst
