title,salary,location,employer,employer_rating,summary,search_city,search_role
Applied Scientist,"£50,000 a year",Cambridge,ECM Selection,,"The design of a medical device is an effective way to describe the type of work carried out.
Your career path to this role is probably a Chemistry or Biology…",Cambridge,data scientist
,,Cambridge CB2 8PA,AstraZeneca,4.1,"In partnership with our experimentalist colleagues and other data scientists, we provide computational analysis and solutions to enable and enhance output from…",Cambridge,data scientist
Internship Opportunities: Causal Machine Learning/Uncertaint...,,Cambridge•Temporarily Remote,Microsoft,4.2,"The project will focus on quantifying, explaining and understanding the cause of error in few-shot recognition models on real-world heterogenous video data.",Cambridge,data scientist
Research Associate - Data Integration And Deep Learning In P...,"£33,309 - £40,927 a year",Cambridge,University of Cambridge,4.1,"The project focuses on deep learning for pathology images plus data integration of paired genomic profiles.
This is an opportunity for an ambitious scientist to…",Cambridge,data scientist
"Data Scientist, Biosamples (12Months Secondment/Ftc)",,Cambridge CB2 8PA,AstraZeneca,4.1,"The perfect candidate should bring together data integration, data visualisation and programming skills, proven with hands-on experience.",Cambridge,data scientist
Senior Data Scientist,,Cambridge,Jagex,,"Collaborate with data engineering teams to build model deployments and data pipelines.
Build tools and data services to enable data-driven decision making.",Cambridge,data scientist
Machine Learning Scientist,,Cambridge,INTELLEGENS,,"Full time, flexible working in deep tech startup environment.
We also support our customers to make sure they can get the best performance from Alchemite™,…",Cambridge,data scientist
Applied Scientist,,Cambridgeshire,Evi Technologies Limited,3.5,"To achieve our ambition we need to develop methods that lie beyond the cutting edge academic and industrial research of today and as a scientist, you will bring…",Cambridge,data scientist
Ai Scientist - Digital Drug Repositioning,,Cambridge CB2 8PA,AstraZeneca,4.1,Provide advanced data science expertise to multi-functional projects and drive delivery of data science solutions that drive value to AstraZeneca.,Cambridge,data scientist
Associate Director – Health Data Science,,Cambridge CB2 8PA,AstraZeneca,4.1,"Expertise with clinical data standards, medical terminologies and controlled vocabularies used in healthcare data and ontologies.",Cambridge,data scientist
Business Development Analyst Intern,,Cambridge,Illumina,3.6,"Competent with researching market or technical trends using primary and secondary data collection methods.
Comfortable with interpreting and producing numerical…",Cambridge,data analyst
Crm Data Quality Analyst,"£40,000 - £50,000 a year",Cambridge,SoCode,,"Increasing access and transparency around customer data.
Understands CRM, data, process, interoperability and can work with developers to ‘own’ our Platform…",Cambridge,data analyst
Business Intelligence Engineer,,Cambridge,Roku,,Liaise with data engineers to understand and communicate the impacts of underlying changes in the data and update dependent pipelines.,Cambridge,data analyst
Supply Chain Analyst,"£20,121 - £57,031 a year",Stevenage•Remote,Ocado Engineering,,"You'll be an accomplished analyst with experience working in multi-function, fast-paced environments.
Problem solving individually and with the analyst team as…",Cambridge,data analyst
Information Analyst,£115 - £140 a day,Cambridgeshire,Eden Brown Synergy,4.6,You will also carry out analysis of sensitive clinical information and support high quality data provision from providers.,Cambridge,data analyst
Business Analyst,,Cambridge,Speechmatics,,"Knowledge of data modelling, data cleansing, quality control, and data enrichment techniques.
Experience in data warehouses such as, Hadoop open-source data…",Cambridge,data analyst
Business Analyst,,Great Saxham,CLAAS U.K. Ltd.,4.0,"You will produce regular analytical and statistical market data reports along with ad-hoc requests as required.
Management and support of our CRM system.",Cambridge,data analyst
Senior Data Analyst,"£70,000 - £80,000 a year",England,Metrica Recruitment,,"Python experience of transforming data and building data pipelines.
Work with the team to understand their requirements, gather the data, clean the data, and…",Cambridge,data analyst
,£500 - £600 a day,England•Remote,Robert Half,3.9,"Working with internal teams to identify who owns the data/code and how to remediate.
Follow up user ID data security breaches (breaches in ID credentials in…",Cambridge,data analyst
,"£32,000 - £40,000 a year",England•Remote,Robert Half,3.9,"Assist in maintaining the data warehouse.
Assist in maintaining data mapping protocols and structure.
Take responsibility for the loading of data via Azure Data…",Cambridge,data analyst
Business Analyst,"£40,000 - £60,000 a year",Cambridge,Eclectic Recruitment,,"Turning data into information that can be used to aid decision making.
A growing technology partner of ours in Cambridge are looking for a Business Analyst to…",Cambridge,data analyst
"Investigator, Data Analyst, Spatial Transcriptomics And Mult...",,Stevenage SG1,GSK,4.2,"Proficient in general biology data analytics including data cleaning, data normalisation, data transformation, dimensional reduction methods, data visualization…",Cambridge,data analyst
Senior Business Intelligence Engineer,,Cambridge,Roku,,"Liaise with data engineers to communicate, plan, and execute to mitigate any adverse impacts of underlying data changes.
Conduct UAT on new tables.",Cambridge,data analyst
Senior Business Intelligence Engineer,,Cambridgeshire,Amazon Dev Centre (London) Ltd,3.5,"Monitor and troubleshoot operational or data issues in the data pipelines.
Design data schema and operate internal data warehouses and SQL/NoSQL database…",Cambridge,data analyst
Research Associate In Bioinformatics/Data Analysis (Fixed Te...,"£33,309 - £40,927 a year",Cambridge,University of Cambridge,4.1,The post holder will be responsible for developing and refining machine learning methods to optimise clinical forecasting based on home physiological monitoring…,Cambridge,data analyst
Junior Data Scientist,"£25,000 - £45,000 a year",Cambridge,SoCode,,"Excellent knowledge of data structures, data modelling and software architecture.
Solid understanding of both Bayesian and Frequentist statistics.",Cambridge,data scientist
Computer Vision Engineer At Deep Learning Agritech Start-Up,"£40,000 - £70,000 a year",Cambridge•Remote,Outfield,,"Develop new data acquisition, data processing and machine learning pipelines.
Computer Vision Engineer at deep learning agritech start-up*.",Cambridge,data scientist
Data Science Engineer Ii,,Stevenage SG1,GSK,4.2,Examples of specific areas of interest include delivering end-to-end biomarker data pipelines; delivering integrated data analytics environments to aid…,Cambridge,data scientist
"Deep Learning Scientist, Tts Research",,Cambridgeshire,Evi Technologies Limited,3.5,You will leverage Amazon’s heterogeneous data sources and large-scale computing resources to build Machine Learning models for their application in speech…,Cambridge,data scientist
Sr. Data Science Engineer,,Stevenage SG1,GSK,4.2,Examples of specific areas of interest include delivering end-to-end biomarker data pipelines; delivering integrated data analytics environments to aid…,Cambridge,data scientist
Machine Learning Intern,,Cambridge,Speechmatics,,"At Speechmatics, we can offer you experience at writing production ML pipelines, training neural networks in Pytorch, all whilst adding to your CV academically;…",Cambridge,data scientist
Senior Researcher – Deep Learning For Chemistry,,Cambridge,Microsoft,4.2,You will collaborate with a team made up of both machine learning and chemistry experts to drive and implement an ambitious research agenda on multiple problem…,Cambridge,data scientist
Research Engineer - Machine Learning,,Cambridge,Microsoft,4.2,"Design and build machine learning systems as part of an ambitious, high-impact, research agenda in deep learning for spreadsheet research, within the context of…",Cambridge,data scientist
Statistics And Data Science Innovation Hub: Multiple Roles A...,,Stevenage SG1•Remote,GSK,4.2,"Lead and mentor teams consisting of junior data scientists, partners from the wider Biostatistics community and/or contract workers as applicable.",Cambridge,data scientist
Senior Researcher - Deep Learning,,Cambridge,Microsoft,4.2,"Develop and drive an ambitious, high-impact, research agenda in deep learning.
Collaborate to develop and test out new ideas within existing or new…",Cambridge,data scientist
"Senior Data Scientist, Computer Vision",,Cambridge CB2 8PA,AstraZeneca,4.1,"Keeps up to date with emerging data science methodologies and image processing techniques.
Delivers imaging data science solutions and appropriately…",Cambridge,data scientist
"Machine Learning Scientist, Tts Research",,Cambridgeshire,Evi Technologies Limited,3.5,You will leverage Amazon’s heterogeneous data sources and large-scale computing resources to build Machine Learning models for their application in speech…,Cambridge,data scientist
,,Cambridge,Booking.Com,3.7,"Strong working knowledge of Python, Hadoop, SQL, Spark or similar big data technologies.
Drive the end-to-end execution of the ML/AI development process on…",Cambridge,data scientist
Internship Opportunities: Deep Learning For Molecular Modell...,,Cambridge,Microsoft,4.2,"Design, implementation and experimental validation of deep learning models and algorithms on molecular data.
Successful applicants are expected to contribute to…",Cambridge,data scientist
,,Cambridge CB2 3AP,ARM,4.2,"Exposure to the python data science stack or enterprise analytics tools.
Collaborate with data engineers, verification engineers, and machine learning…",Cambridge,data scientist
It Business Applications Support Analyst,,Cambridge,Biocair,,"The IT and Digital sector especially innovative solutions and current trends.
An understanding of how data connects together to form relationships and know how…",Cambridge,data analyst
Commercial Business Analyst,,Huntingdon PE29 6FN,Just Digital,2.3,"Minimum 5 years work experience in finance, statistics or data analyst type roles.
Help the data to tell us a story….",Cambridge,data analyst
"Software Development Engineer - Apache Flink , Kinesis Data...",,Cambridgeshire,Evi Technologies Limited,3.5,"Proven Computer Science fundamentals in algorithms and data structures.
Experience working on distributed big-data processing engines such as Apache Flink,…",Cambridge,data analyst
Quant Business Analyst,"£40,000 a year",Cambridgeshire,ECM Selection,,"This would include data gathering, quantitative analyses, building models and developing strategic frameworks based on findings which would be documented in…",Cambridge,data analyst
,"£50,000 a year",Stansted,IQ Talent Solutions,,The group are looking for skilled business analysts to play a key part in their digital transformation as the travel industry recovers from COVID-19.,Cambridge,data analyst
Business Intelligence Lead,"£35,000 - £45,000 a year",Balsham CB21 4HH•Remote,Camgrain Stores Ltd,,"The role holder will ensure data protection and data integrity in compliance with agreed Camgrain policies and procedures.
O Essential (MS Power BI, MS Excel).",Cambridge,data analyst
