title,salary,location,employer,employer_rating,summary,search_city,search_role
"Manager, Research Science",,"Seattle, WA",Amazon.com Services LLC,3.5,"5+ years of work experience in areas such as data analytics, operations research, data modeling, machine learning and large scale simulation.",Seattle,data scientist
"Sr. Marketing Campaign Manager, Global Campaigns, Machine Le...",,"Seattle, WA","Amazon Web Services, Inc.",3.5,"Dive deep into data with reports and dashboards in Tableau and Adobe Analytics to provide visibility into marketing campaign results, measure campaign…",Seattle,data scientist
Software Development Test Engineer Ii - Robotics Ai,,"Seattle, WA+1 location",Amazon.com Services LLC,3.5,"BS in Computer Science or equivalent combination of technical education and work experience.
4+ years of proven experience as QAE, SDET, or SDE.",Seattle,data scientist
"Senior Economist, Manager, Prime Machine Learning And Econom...",,"Seattle, WA+1 location",Amazon.com Services LLC,3.5,"Ability to communicate relevant scientific insights from data to senior business leaders, financial analysts, and product managers.",Seattle,data scientist
Sales Specialist- Data And Ai Solutions - Western Region (Sl...,,"Seattle, WA 98101 (Downtown area)",IBM,3.9,"Actual incentive opportunity will be based on performance and the eligible Target Incentive, as addressed in the applicable plan, all of which is subject to…",Seattle,data scientist
Transformation Business Analyst,,"Seattle, WA 98188",National University,3.6,"Leverages analytical skills to draw conclusions from data to tell a story.
Analyzes financial and productivity data from multiple information systems, conducts…",Seattle,data analyst
,,"Seattle, WA",Tableau,3.7,"This position will report to the Tableau Chief Data Officer, and will be driving greenfield strategy for a Ai & Analytics organization that will focus on…",Seattle,data analyst
"Manager, Clinical Integration & Business Analysis",,"Seattle, WA 98195 (University District area)",University of Washington,4.1,Three to five (3-5) years of experience in business analysis and requirements definition with a thorough understanding of data analysis and requirements…,Seattle,data analyst
Principal Reimbursement Bi Data Analyst Psjh,,"Renton, WA 98057",Providence,3.9,"3 years Big data analysis and architecture experience.
3 years SQL and/or other data query and analysis tools.",Seattle,data analyst
,,"Seattle, WA+2 locations",Salesforce,4.3,"This position will report to the Tableau Chief Data Officer, and will be driving greenfield strategy for a Ai & Analytics organization that will focus on…",Seattle,data analyst
Data & Analytics Manager/Lead - Private Equity Operations Te...,,"Seattle, WA 98104 (Downtown area)",Deloitte,4.0,"Assess data quality and ensure standardization across financial tracking and reporting.
Perform exploratory data analysis to understand current state, existing…",Seattle,data analyst
Erp Business Analyst,,"Tukwila, WA 98188",La-Z-Boy,3.4,"La-Z-Boy generates approximately $1.5B in revenues; has 6 upholstery plants, 6 supply centers, 3 parts distribution centers and 6 regional distribution centers.",Seattle,data analyst
"Associate Director, Data & Analytics",,"Seattle, WA 98109 (Westlake area)+2 locations•Remote work available",GroupM Services,,"Data warehousing/data modeling experience, with strong understanding of semantic and physical data models.
The GroupM Data & Analytics Services team combines ad…",Seattle,data analyst
Portfolio Business Analyst Teg,,"Auburn, WA 98001",Republic National Distributing Company,3.5,"2+ years of related analyst experience.
Experience with manipulating large amounts of data.
2 or more years of related analyst experience is required.",Seattle,data analyst
Functional Architect/Business Analyst - Servicenow Or Zendes...,,"Seattle, WA 98101 (Downtown area)",Accenture,4.0,"Minimum 5 years of service delivery experience in a consulting, business operations, or Human Capital/HR, process and technology transformation programs.",Seattle,data analyst
"Business Analyst – Portfolio, Business Insights",,"Seattle, WA",f5,3.9,"5 + years as part of a high-performance marketing or business unit organization (i.e., solution, product, or industry marketing in the enterprise IT market or a…",Seattle,data analyst
"Sr. Manager, Data Engineering, Amazonian Experience And Tech...",,"Seattle, WA",Amazon.com Services LLC,3.5,"Build a robust data catalog for sharing data assets between producers and consumers.
Manage data pipelines and establish data governance mechanisms for security…",Seattle,data analyst
