title,salary,location,employer,employer_rating,summary,search_city,search_role
Data Analyst,,"San Francisco, CA 94111 (Financial District/South Beach area)",First Republic Bank,3.9,The Data Science & Analytics team leverages data mining and data analytics techniques to manage BSA/AML and Fraud risks.,San+Francisco,data analyst
Data Analyst,,"Oakland, CA",Mettler Toledo,3.6,"Check and approve system data creation or data change requests.
Demonstrate a strong attention to detail and the ability to convert large volumes of data into…",San+Francisco,data analyst
Clinical Data Analyst,,"San Francisco, CA 94108 (Financial District/South Beach area)",CCHP Health Plan,,Skilled in compiling large amounts of data into innovative presentations of information that are clear concise and actionable.,San+Francisco,data analyst
Data Analyst I,,"San Francisco, CA 94103 (South Of Market area)+1 location",Ryder System,3.3,This will push the envelope of what is possible within the big data space; streaming live data into a data lake and experimenting with data in the data sandbox.,San+Francisco,data analyst
"Technical Development Lead, Data And Analytics, Fitbit",,"San Francisco, CA 94105 (Financial District/South Beach area)",Fitbit,3.6,"5 years of experience in technical leadership building data pipelines, data warehouses, and business intelligence solutions using SAP HANA, Salesforce, BigQuery…",San+Francisco,data analyst
,,"Oakland, CA 94601 (Harrington area)",La Clinica de La Raza,3.6,"Requires four year college or university program certificate with 3 to 5 years of experience.
Resolves complex data issues and tracks through internal ticketing…",San+Francisco,data analyst
,,"Oakland, CA",Kaiser Permanente,4.1,"Tests and maintains data integrity.
Under close supervision, this position exists to assist the organization in making strategic data-related decisions by…",San+Francisco,data analyst
Data Modeling Specialist,,"Richmond, CA 94804•Remote",Heluna Health,3.8,"Perform basic data management, data cleaning and statistical analysis using SAS, R, or other statistical programming languages on COVID-19 data to complete data…",San+Francisco,data analyst
"Senior Data Scientist San Francisco, Caproduct – Data Scienc...",,"San Francisco, CA",Recurly,4.0,"*SAN FRANCISCO, CA /* *PRODUCT – DATA SCIENCE /* *FULL TIME EXEMPT* Recurly is a well-established technology-driven SaaS-based company in the recurring…",San+Francisco,data scientist
Data Scientist,,"Oakland, CA+2 locations",Kaiser Permanente,4.1,Performs advanced data design and analysis using the Electronic Medical Record (EMR) to create new knowledge useful to KP and outside organizations. Extracts…,San+Francisco,data scientist
Data Scientist/Risk Engineer,,"San Francisco Bay Area, CA",Aven,,"Location San Francisco/Bay Area Type Full time Department Risk & Data Science Quick Facts Focus: Asset-Backed Credit Cards Funding: $60+ million,…",San+Francisco,data scientist
Data Scientist (Telemedicine Analytics),,"San Francisco, CA+2 locations",Forward,2.2,Forward is on a bold mission to make high-quality healthcare available to a billion people across the globe. We’re building the world’s most advanced…,San+Francisco,data scientist
