title,salary,location,employer,employer_rating,summary,search_city,search_role
Database Analyst,$42 an hour,"Mississauga, ON",EPIC - Educational Program Innovations Center,,"Research and document data requirements, data collection and administration policy, and data access rules.
Operate database management systems to analyze data.",Mississauga,data_analyst
Data Analyst,,"Toronto, ON•Remote",Veeva Systems,,"Derive meaningful and impactful insights from the data, and communicate possibilities unearthed through data.
2+ years of hands-on data analysis experience.",Mississauga,data_analyst
Business Analyst,"$71,284 - $90,301 a year","Toronto, ON",Ryerson University,4.4,"Knowledge of various software applications used to track and report financial data.
You will also advise internal and external clients on how to handle project…",Mississauga,data_analyst
Equity Data Analyst,,"Toronto, ON",Morningstar,3.9,"Comprehension of the fundamentals of databases and data flows.
We are currently seeking an Equity Data Analyst (entry level) to join the CPMS product line of…",Mississauga,data_analyst
,,"Mississauga, ON•Remote",Mother Parkers Tea & Coffee,3.3,Strong SQL and relational data base concepts – required for testing and validating data against identified data sources.,Mississauga,data_analyst
Data Analyst,,"Toronto, ON",Sun Life Financial,3.9,"Experienced in data visualization tools (Tableau).
At least 2 years of experience in data analytics.
Competitive salary and bonus structure influenced by market…",Mississauga,data_analyst
Data Analyst,,"Toronto, ON",NR Consulting LLC,,6-8 years of minimum BA experience in data analytics/data warehouse/data integration through agile environment.,Mississauga,data_analyst
,,"Toronto, ON",OMERS,3.5,"Communicating effectively with analysts and various partners across multiple teams and with various other partners such as product managers, data engineers and…",Mississauga,data_analyst
"Data Engineering Analyst, Data Management",,"Brampton, ON",Loblaw Companies Limited,3.5,Nous sommes engagés envers nos collègues et nos client(e)s et nous travaillons fort pour développer une culture qui nous permet d’être authentiques tout en…,Mississauga,data_analyst
"Data Analyst, Data & Analytics Hub",,"Toronto, ON",PwC,4.0,"Assist in data governance activities including maintaining data catalogues, managing data quality scores, completing data glossaries and updating data…",Mississauga,data_analyst
Data Scientist - Biology,,"Toronto, ON•Remote",Deep Genomics,,"The successful candidate will work in a multidisciplinary team of biologists and computational scientists, and take on tasks spanning analysis and visualization…",Mississauga,data_scientist
Data Scientist Intern (4 Months),,"Toronto, ON",sgsco,2.8,Visualizes information and develops engaging reports on the results of data analysis using data visualization tools.,Mississauga,data_scientist
,,"Toronto, ON•Temporarily Remote",Getty Images,3.9,"You will collaborate with engineers to craft reliable data pipelines.
You will apply that understanding to build both internal and external data products.",Mississauga,data_scientist
Data Scientist,"$81,637 - $99,553 a year","Oakville, ON",Town of Oakville,4.1,"Identifies opportunities to increase data quality, including automation and data entry procedures.
Organizes the visual presentation of data to ensure…",Mississauga,data_scientist
Data Scientist,,"Toronto, ON•Temporarily Remote",Zynga,3.8,"3+ years of work experience in data science, machine learning or analytics role.
Demonstrated experience with some or all of the following: machine learning,…",Mississauga,data_scientist
Data Scientist,,"Toronto, ON",Priceline.com,,"Answer tough questions with data.
Partner with Data Engineers to build and maintain data infrastructure.
Hands-on, extensive knowledge and experience working…",Mississauga,data_scientist
Data Scientist (Remote),,"Toronto, ON•Remote",Yelp,,"Communicate key insights from analyses, experiments and data products to stakeholders.
Expertise in SQL, and R or Python for data analysis and platform…",Mississauga,data_scientist
Data Scientist,,"Toronto, ON",[24]7.ai,,"We are looking for a highly motivated data scientist to build some of our AI initiatives.
The Platforms team of the Data Science Group at [24]7.ai builds…",Mississauga,data_scientist
Data Scientist,,"Toronto, ON",Bolt,,"Knowledge of data mining, and big data analytics techniques.
Build statistical models, data pipelines, data mining, data analytics, and production ready…",Mississauga,data_scientist
Data Scientist,,"Toronto, ON",Deloitte,4.0,"Ability to explore large datasets, visualize the data, and unearth the hidden data patterns.
Be proficient in all stages of model building – data sourcing,…",Mississauga,data_scientist
The Bay | Data Scientist,,"Toronto, ON",Hudson's Bay,3.5,"You will be working closely with a team of data engineers, other data scientists and Analysts to create data products that solve problems, drive growth and…",Mississauga,data_scientist
"Data Scientist I - Wealth Data, Analytics & Reporting",,"Toronto, ON",TD Bank,3.8,We are looking for someone to work as part of a trailblazing team of data scientists who create groundbreaking analytical solutions that improve our core work…,Mississauga,data_scientist
Data Scientist,,"Toronto, ON",Achievers,4.0,Work with the Client Success team to explore how recognition/engagement data relates to customer data and business metrics.,Mississauga,data_scientist
Senior Data Scientist,,"Mississauga, ON",PepsiCo,3.8,"Demonstrated experience in handling large data sets and relational databases.
Proficiency in data blending tools like Trifacta, Knime or Alteryx is an asset.",Mississauga,data_scientist
Product Data Scientist,,"Toronto, ON•Remote",sharethrough,,"Work closely with business leadership to integrate data into every part of the product.
Analyze Sharethrough data to discover patterns, abnormalities, and…",Mississauga,data_scientist
,,"Toronto, ON",TD Bank,3.8,"Develop, maintain knowledge of data available from upstream sources and data within various platforms.
Perform data profiling using TD tooling and ad hoc system…",Mississauga,data_analyst
Data Analyst,,"Brampton, ON",Capgemini,3.8,"3+ years’ experience mining data as a data analyst.
Develop and maintain databases by acquiring data from primary and secondary sources, and build scripts that…",Mississauga,data_analyst
Data Analyst 3,,"Toronto, ON•Temporarily Remote",Zynga,3.8,"3+ years of work experience in data science or analytics roles.
Work closely with marketing teams to craft, test, verify and implement end-to-end data pipelines…",Mississauga,data_analyst
,,"Mississauga, ON",IQVIA,3.8,"Provides high quality, on-time input to client projects in the life sciences field.
Assignments typically require analysis and problem solving within an…",Mississauga,data_analyst
,,"Toronto, ON•Remote",Pearson,3.7,"Work with engineering and data warehouse to appropriately capture and store key data points.
Act as a Subject Matter Expert in the areas of data analysis,…",Mississauga,data_analyst
Research Analyst I,$24.85 - $31.07 an hour,"Toronto, ON",University Health Network,4.1,"Principal responsibilities include reviewing medical charts for relevant information, recording clinical research data in electronic case report forms (eCRFs),…",Mississauga,data_analyst
Research Analyst - Healthcare,,"Toronto, ON",Ipsos North America,3.7,"Develop data plan analyses and perform data analysis.
Manage quantitative market research projects, within timeline and budgets, including working closely with…",Mississauga,data_analyst
Senior Business & Systems Analyst,"$95,605 - $112,312 a year","Toronto, ON",City of Toronto,4.2,"Experience with documenting business frameworks, as well as business process/workflow/data modelling.
Manages daily issues and problem solving related to the…",Mississauga,data_analyst
Cancer Registry Analyst,"$48,805 - $61,006 a year","Toronto, ON",University Health Network,4.1,"Inputs and updates registry data following established criteria.
The principle responsibilities include: Extracting, analyzing and abstracting data into the PM…",Mississauga,data_analyst
Data Analyst,,"Toronto, ON•Temporarily Remote",ThinkData Works,,"Conducting research to identify data sources and data products for specific client requirements.
Design and build data products.",Mississauga,data_analyst
,,"Mississauga, ON",Sobeys,3.6,"Develop enhanced data processing for automation of reporting where appropriate.
Integrate multiple sources of data and insight into a cohesive, consultative…",Mississauga,data_analyst
,,"Brampton, ON•Temporarily Remote",Rogers Communications,3.7,"For our Summer 2022 term, Our Data Analysis team is seeking individuals for various roles that will be the part of our data governance, supply and vendor…",Mississauga,data_analyst
,,"Mississauga, ON",TJX Canada,3.7,Good business analytical skills and the ability to understand and interpret qualitative and quantitative data to aid in effective decision-making.,Mississauga,data_analyst
,,"Toronto, ON",Affinity.co,,"Uphold high standards of data ethics and the responsible use of data.
Partner with Marketing, Sales, and/or Customer Success and other data analysts to create…",Mississauga,data_analyst
,"$65,174 - $91,119 a year","Toronto, ON",Ministry of Health,3.9,"You can provide input on development of guidelines and instructions to stakeholders in consideration of audit requirements, data confidentiality/sensitivity,…",Mississauga,data_analyst
"Data Scientist, Omnia Ai - New Grad 2022 - National",,"Toronto, ON",Deloitte,4.0,"Exposed to data wrangling toolkits such as SQL, Hive and others.
Proficient in data science, machine learning and deep-learning toolkits in Python.",Mississauga,data_scientist
"Data Scientist, Summer 2022 Student Opportunities",,"Toronto, ON",RBC,4.0,"Ability to data extract, transform, and load processes with a variety of data types.
Ability to perform complex data analysis on large volumes of data and…",Mississauga,data_scientist
Data Scientist (2021 Q4),,"Toronto, ON",Cerebri AI,,"Continuous Intelligence ( CI ) is the ability to integrate raw data, calculate engineered data into datasets in real-time, score KPIs, generate insights…",Mississauga,data_scientist
Data Scientist – Search (Contract),,"Toronto, ON",Getty Images,3.9,"Partner closely with other data scientists, data engineers, machine learning engineers, and search engineers to implement and deploy models in production.",Mississauga,data_scientist
Data Scientist - Dttl Global Technology Solutions - Summer 2...,,"Toronto, ON",Deloitte,4.0,"Data cleansing and data mining techniques and tools.
Creating smart data visualization using tools like Tableau, Power BI or D3.",Mississauga,data_scientist
"Field Data Scientist, Co",,"Toronto, ON•Temporarily Remote",ThinkData Works,,"Conducting research to identify data sources and data products for specific client requirements.
Design and build data products.",Mississauga,data_scientist
,,"Toronto, ON",Scotiabank,3.9,"Cleaning, transforming, and visualizing large data sets working with various data formats (e.g. unstructured logs, XML, JSON, flat files).",Mississauga,data_scientist
Data Scientist,,"Toronto, ON",Top Hat,3.3,"Contribute to data governance and long-term data strategy to scale ever-evolving business needs.
The ideal candidate is passionate about solving business…",Mississauga,data_scientist
"Data Scientist, Product Management",,"Toronto, ON",Altair Engineering,,"Experience working with big data.
Advanced Python, SQL and R (optional), including experience with data processing and ML pipelines.",Mississauga,data_scientist
